UniqueCount	AmbigCount
0	476
0	551
1	476
3	295
0	943
0	607
4	677
0	731
0	333
0	364
0	158
4	165
1	132
0	162
0	229
2	34
0	81
1	17
1	37
0	120
0	118
0	116
0	124
0	111
0	118
0	105
0	107
0	108
0	7
0	108
0	114
0	118
0	53
0	206
0	112
14	176
7	36
3	97
0	53
0	1
15	46
0	0
0	0
0	0
0	0
0	0
0	0
4	3
0	0
1	0
0	0
0	0
0	12
0	19
1	29
1	3
6	58
0	0
0	1
1	272
0	186
16	262
1	71
22	170
18	142
0	4
2	3
0	3
0	328
5	281
0	329
0	299
0	311
0	18
0	76
0	94
1	0
2	0
11	215
5	165
0	77
125	41
0	4
0	85
0	0
35	0
3	0
25	3
4	92
0	84
0	88
0	87
0	78
0	86
0	89
3	34
0	13
0	83
0	8
0	73
0	6
0	2
0	11
0	82
0	71
0	6
0	81
0	78
1	4
1	3
0	74
0	12
2	5
0	7
1	25
0	39
0	36
0	16
0	5
0	4
0	0
0	2
0	1
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	378
0	359
0	350
0	326
0	310
0	292
0	292
0	292
0	95
0	20
0	89
0	479
0	468
1	173
2	118
8	8
2	8
0	2
4	321
0	299
0	78
0	253
0	289
0	249
0	282
0	292
0	286
0	258
3	31
0	49
0	23
0	14
0	83
0	29
0	33
0	57
1	62
1	50
0	21
0	12
2	12
12	286
0	0
12	48
2	0
0	88
1	8
0	76
0	54
0	8
0	304
0	302
1	287
1	164
1	15
2	70
1	43
0	28
0	68
0	40
0	23
1	49
2	55
0	37
0	33
1	21
0	1
1	1511
0	1649
0	1688
0	1610
0	1611
0	1679
0	1581
0	1476
0	1675
0	1611
0	949
0	1617
0	1672
0	1650
0	1648
0	1627
0	1598
0	1433
2	1490
0	1384
0	1475
2	1430
0	946
0	838
3	315
0	543
0	358
0	209
0	25
0	62
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	0
0	0
0	11
0	9
0	5
1	4
0	4
0	2
0	1
0	1
0	1
0	0
0	0
2	7
0	0
0	0
1	20
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	108
0	16
1	5
0	2
0	2
0	2
0	102
1	10
0	81
0	13
0	18
0	14
0	18
0	14
0	25
0	20
0	14
0	12
0	10
0	21
0	11
0	92
0	16
0	61
2	74
0	14
2	26
4	2
2	2
0	88
0	154
1	108
0	112
0	68
45	83
0	53
0	66
0	72
3	78
5	63
0	48
0	66
0	0
0	0
0	0
0	13
256	21
0	0
0	6
0	8
0	9
1	10
0	8
0	6
1	7
0	1
3	3
0	2
15	8
0	8
2	3
0	3
0	1
0	0
20	2
0	2
1	0
1	375
0	101
0	423
0	161
1	18
0	258
1	129
50	195
2	82
0	204
0	207
0	155
0	134
0	36
6	19
0	11
0	10
0	7
0	0
0	4
0	4
0	4
0	5
0	4
0	2
0	1
0	0
0	0
0	80
0	75
0	52
1	16
0	10
0	6
1	2
0	6
0	33
0	12
0	5
0	5
0	0
0	11
0	11
0	40
0	7
16	59
2	20
9	52
0	19
0	49
0	56
0	64
0	56
0	53
0	117
0	70
2	57
0	57
16	54
5	125
0	101
0	16
0	37
0	0
1	22
0	14
1	0
0	0
0	45
0	47
0	190
0	183
0	192
0	188
0	71
0	189
0	54
0	27
0	19
0	30
0	175
0	15
1	159
0	39
0	39
0	8
0	8
0	0
0	0
0	0
0	0
0	0
1	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
1	2
0	1
0	1
0	0
0	1
0	1
0	16
0	2
0	21
6	21
0	16
0	10
0	0
0	12
0	3
0	3
0	0
0	0
0	3
4	0
18	0
1	0
16	71
1	71
0	70
0	11
0	3
0	7
3	54
0	0
4	299
0	293
2	170
2	23
2	173
0	31
0	38
1	12
0	0
3	5
0	5
0	5
0	4
0	5
0	5
0	5
18	199
0	199
7	76
2	76
18	25
0	43
0	19
0	13
0	8
0	35
0	27
0	8
0	65
0	58
0	22
0	22
0	25
0	65
0	4
0	65
0	24
0	21
0	61
0	14
0	0
0	23
0	18
0	0
0	0
0	0
0	9
0	10
0	8
0	10
0	7
0	3
0	1
0	2
0	0
0	3
0	3
0	3
0	3
0	2
0	3
0	2
0	2
0	2
0	3
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
1	6
0	0
0	0
0	3
0	1
0	3
0	0
177	46
1	42
0	13
0	0
2	2
1	192
0	206
0	210
0	210
0	196
0	208
0	208
0	193
0	198
0	201
0	190
0	201
0	210
0	179
0	182
0	185
0	14
0	133
0	62
1	130
0	14
0	19
0	82
0	46
0	28
4	18
0	4
0	53
1	54
0	52
1	52
0	52
0	53
0	51
0	51
0	0
0	7
3	128
7	143
0	131
0	127
0	140
0	127
0	128
0	127
0	128
0	62
0	11
0	4
0	4
0	5
8	15
1	14
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	15
2	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	10
1	9
0	43
0	44
1	43
0	37
0	2
0	2
2	6
0	27
0	2
0	12
0	13
0	99
0	98
0	98
0	4
0	5
0	0
0	4
0	0
0	10
0	4
0	10
0	98
0	17
0	0
0	29
0	96
0	9
0	100
0	11
0	100
0	17
0	11
0	31
0	99
0	100
0	11
0	11
3	103
0	8
0	5
0	98
0	98
0	29
0	35
0	9
0	2
0	92
0	6
0	38
0	61
0	5
0	3
0	14
0	80
0	77
0	78
3	10
0	0
0	8
0	6
0	5
0	2
0	658
442	1111
18	1098
0	1080
0	947
0	884
0	662
0	658
1	0
9	5
5	78
0	3
1	2
1	73
0	3
1	0
0	12
1	6
164	437
0	15
2	406
0	163
0	24
0	3
0	4
0	0
136	0
0	274
2	274
2	254
0	254
4	254
0	256
1	256
0	170
0	11
1	0
0	23
0	4
0	0
33	29
0	14
0	5
0	148
5	55
0	0
0	0
0	0
0	7
0	6
1	109
1	64
0	7
0	132
0	27
0	46
0	62
5	77
0	20
0	0
0	0
0	33
0	37
0	36
8	49
0	33
0	35
0	34
0	29
0	26
0	14
0	27
0	20
0	17
0	22
0	18
1	5
0	18
0	12
0	9
0	12
0	4
1	79
1	118
0	121
0	121
0	121
0	113
0	121
0	121
0	121
0	120
0	121
0	121
0	121
0	121
0	121
0	87
0	108
1	31
0	6
0	19
0	13
0	12
0	10
0	7
0	7
0	3
0	3
0	3
0	0
97	77
0	27
0	16
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
2	49
0	13
0	11
0	19
6	36
2	29
0	25
0	12
0	494
25	488
0	94
0	80
0	44
181	39
0	39
2	43
0	2
0	42
1	98
0	26
0	28
0	23
0	4
0	101
0	267
0	265
0	205
0	213
0	243
0	243
0	251
1	249
1	133
0	205
0	251
0	258
2	169
0	181
0	68
0	51
9	68
0	36
0	54
0	11
0	43
0	33
0	35
0	26
1	4
0	0
0	0
0	3
0	0
0	0
0	27
1	0
0	41
9	51
0	43
0	48
0	61
0	39
0	28
0	28
1	47
0	37
0	39
0	49
0	47
0	48
0	33
0	18
1	16
0	14
0	14
2	7
0	13
0	12
0	13
0	14
0	13
0	8
0	7
0	8
0	12
0	12
0	12
0	17
0	13
0	10
0	8
0	6
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
2	0
428	86
11	87
0	32
0	0
0	46
0	7
0	46
0	46
0	47
0	5
2	3
0	0
0	3
0	0
0	6
0	0
0	0
5	16
0	1
0	1
0	1
0	0
0	488
5	218
0	599
0	440
3	602
5	302
0	582
0	533
1	333
0	410
0	0
5	0
1	23
0	0
0	53
780	500
25	443
0	294
0	189
0	0
0	107
0	0
0	0
0	6
0	6
0	1
0	0
0	0
0	0
1	14
0	14
0	11
0	1
1	0
0	692
2	692
0	664
2	646
0	30
0	216
0	386
0	34
0	151
0	20
0	30
0	2
0	3
0	17
0	43
0	15
1	43
0	2
0	4
0	3
0	15
3	6
0	0
0	0
0	0
0	0
0	0
0	109
0	0
0	0
0	0
0	0
0	0
0	16972
38	14177
0	15739
0	16383
1	12895
2	4741
0	5311
0	4532
1	3738
0	3233
1	2249
0	1869
2	1891
1	2238
27	2281
0	9
0	0
1	0
0	0
0	43
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	3
0	0
0	0
1	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	71
1	3
0	4
32	10
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	2
0	2
0	1
0	1
142	171
1	157
0	75
32	44
0	24
0	44
0	35
0	0
0	8
0	8
0	7
0	6
0	0
0	0
36	57
1	0
0	85
42	31
0	80
0	1
0	10
0	5
0	2
0	66
0	71
0	5
0	67
0	68
0	8
0	69
1	0
0	69
0	67
0	68
0	39
0	46
0	5
0	3
0	3
0	13
0	0
0	1
0	3
0	50
0	0
0	0
8	0
0	521
0	515
1	232
7	484
0	526
0	28
0	0
0	6
0	0
28	27
1	23
0	20
0	17
0	4
0	0
0	16
72	64
0	53
0	36
0	10
1	0
0	23
0	38
12	53
1	10
1	2
1	0
0	0
0	0
0	4
1	17
4	15
2	304
0	350
1	350
0	38
0	7
1	42
0	49
0	30
0	50
0	14
0	0
0	0
0	0
0	146
0	143
0	318
0	21
0	161
0	159
0	161
0	161
0	317
0	117
0	1
0	14
0	274
0	273
0	273
0	0
0	8
0	11
0	10
0	10
0	51
0	3
0	0
0	7
0	0
0	0
1	18
0	16
0	0
0	4
0	4
0	0
1	220
0	34
159	623
0	137
0	221
0	160
1	245
0	56
0	274
0	112
0	2
0	16
0	11
0	25
0	15
0	2
6	33
0	5
4	22
0	20
0	19
1	2
153	148
1	44
11	72
0	8
0	3
62	13
0	13
0	0
1	0
0	0
43	121
0	6
0	13
1	93
0	2
0	63
1	27
0	12
0	0
3	38
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	203
0	755
0	318
0	307
0	392
0	143
2	221
0	249
0	987
0	349
0	247
0	604
0	345
0	260
0	289
0	333
0	205
0	327
1	80
0	181
0	171
0	159
0	106
0	96
0	89
0	61
0	22
0	132
0	249
0	174
0	80
1	35
0	35
0	102
0	28
0	20
2	4
0	4
1	0
0	4
0	4
0	4
0	4
0	4
0	4
0	1
0	1
0	4
1	3
0	3
0	2
0	0
0	0
0	0
0	0
0	64
45	180
0	55
1	44
0	108
1	54
0	358
0	372
0	168
0	20
0	48
0	61
0	37
0	32
0	15
0	30
0	41
0	5
4	6
0	10
0	198
3	202
0	393
0	404
0	399
0	393
0	393
0	209
1	45
0	44
0	25
4	22
0	6
0	95
0	49
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
49	18
0	10
0	5
1	2
0	0
0	0
0	0
1	1
0	0
0	1
0	0
0	3
6	6
2	317
24	323
3	117
0	95
0	17
0	7
4	101
0	31
0	137
0	137
1	50
0	45
0	102
0	42
1	30
0	70
1	191
0	178
1	181
0	156
0	151
3	157
0	139
0	141
0	100
0	85
4	42
1	32
0	6
0	6
43	31
0	76
0	57
0	58
4	6
0	98
0	60
0	91
0	67
0	54
0	57
0	50
0	57
0	33
1	27
0	8
0	8
0	3
0	8
0	7
0	4
0	9
0	5
0	3
0	114
0	106
0	106
0	112
1	41
0	38
0	40
0	39
0	36
0	32
0	16
0	12
0	12
0	15
0	11
4	7
0	10
0	4
1	0
0	190
0	195
0	23
2	98
0	84
0	31
0	31
2	33
0	11
3	16
0	2
0	0
3	2
0	1
0	2
10	0
0	2
0	9
0	8
0	8
0	0
0	8
0	9
0	0
0	0
79	234
1	232
0	201
3	108
161	559
0	135
0	158
3	76
0	138
0	62
4	238
0	0
1	722
0	722
0	733
1	198
0	739
0	357
0	60
0	60
0	73
0	720
0	739
0	707
2	141
0	690
0	684
0	719
0	32
0	737
0	13
0	44
0	728
0	732
0	747
0	732
0	732
0	736
0	52
0	686
0	54
1	618
3	607
2	437
0	407
0	0
0	36
12	83
4	81
0	72
2	16
1	47
1	30
0	0
0	0
0	0
0	2
0	2
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	389
0	27
0	381
0	20
0	0
0	0
0	0
0	191
0	191
0	2
0	1
0	158
0	58
0	53
0	11
1	4
0	5
0	95
0	100
0	48
0	4
0	8
0	8
0	50
0	5
0	9
0	1
0	0
0	1
0	1
0	0
124	70
0	25
1	57
2	12
0	0
0	0
2	8
0	8
3	0
0	0
0	0
0	1
0	1
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	124
0	0
0	13
0	124
0	17
0	0
0	0
3	145
0	145
0	1
0	6
0	6
0	5
0	2
0	1
0	0
0	35
0	35
5	31
0	18
0	60
0	8
0	60
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	26
0	26
0	22
1	10
0	2
1	6
0	119
1	113
0	44
1	110
0	114
0	104
0	0
0	0
0	0
0	0
0	14
0	14
0	14
0	1
0	14
0	1
0	10
0	10
0	4
0	5
0	0
0	15
0	9
0	13
1	8
0	7
0	6
0	4
0	2
0	2
0	3
0	0
0	0
0	0
1	12
0	0
0	17
0	9
573	297
0	297
0	27
0	27
0	0
0	1
0	2
0	2
1	1
0	1
0	1
0	0
0	0
4	36
0	35
1	25
1	29
0	10
0	21
0	12
0	14
0	8
0	6
1	4
2	18
0	74
0	76
0	18
0	75
0	17
0	3
0	3
0	6
0	8
0	0
0	0
21	11
1	5
0	336
0	0
0	0
0	223
0	223
0	224
0	11
1	3
0	49
0	9
0	0
0	56
0	0
0	372
2	367
0	39
0	354
0	115
2	0
0	0
4	10
0	4
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	2
0	3
0	126
0	2
0	1
0	4
0	4
0	123
0	4
0	59
0	85
1	2
0	2
5	215
0	169
0	92
0	124
19	4
0	31
0	273
2	274
0	5
0	10
2	215
0	12
0	0
0	25
0	25
0	110
0	92
0	107
0	21
2	5
0	9
0	7
1	10
0	7
0	24
0	25
0	10
0	33
0	22
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	5
0	0
0	5
0	0
0	5
0	5
0	1
0	1
0	4
0	4
0	4
0	4
0	10
0	10
0	4
0	4
0	4
0	3
0	4
0	4
0	4
0	1
0	0
4	4
0	4
727	475
1	98
0	201
2	176
6	1
5	0
0	0
0	23
0	23
0	8
0	3
0	1
0	1
0	1
0	1
0	1
25	17
7	1
0	1
0	384
121	55
0	39
0	39
0	35
0	13
0	130
5	668
0	71
1	673
0	24
0	81
0	130
4	668
0	102
1	124
0	0
0	161
0	0
0	0
0	0
0	0
0	51
0	105
0	229
5	2
1	221
0	45
0	24
0	191
0	80
3	232
0	51
0	18
3	0
3	28
0	8
1	9
0	1
0	1
0	13
0	0
3	6
0	8
0	2
1	0
0	0
0	4
53	574
1	355
4	8
0	30
9	24
22	7
0	0
0	62
0	77
2	84
2	99
3	51
2	23
0	16
2	54
0	3
1	14
0	1
21	13
0	130
3	12
31	8
0	0
3	1
0	1
0	2
20	54
0	36
0	21
0	11
0	0
11	14
0	11
0	5
4	5
0	7
0	14
1	9
0	0
0	0
0	7
0	13
0	10
0	0
0	0
0	13
0	1
0	1
0	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	4
0	2
0	7
0	4
0	3
0	2
0	4
0	4
0	2
0	4
0	2
0	0
0	0
0	38
0	43
6	37
0	18
0	15
0	13
0	0
0	4
0	274
0	301
0	299
0	125
0	95
1	49
0	58
0	24
0	7
0	31
0	77
0	32
0	33
0	29
0	15
0	271
0	271
0	282
0	67
0	65
0	177
0	140
0	47
3	13
0	6
0	6
0	7
55	24
0	12
3	12
162	439
3	28
0	409
58	397
76	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	25
242	415
0	122
0	268
0	0
0	35
1	33
0	1
0	31
0	30
0	25
0	5
0	2
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	3
1	4
0	1
0	0
0	0
0	0
90	15
0	0
0	0
0	0
0	0
0	0
0	0
0	97
0	181
0	168
0	91
1	8
2	15
0	0
0	0
184	51
0	17
0	51
3	36
1	77
95	580
2	293
9	57
0	46
0	12
0	57
0	12
0	25
1	9
2	73
0	107
0	162
0	15
0	6
0	76
0	0
1	8
0	1
0	249
0	240
0	238
0	131
0	143
1	143
0	208
0	211
0	219
0	217
0	219
0	210
0	213
1	125
0	214
0	175
0	45
0	125
0	6
1	35
0	8
1	22
0	11
0	10
2	6
0	15
0	12
190	86
1	26
0	51
0	0
2	15
0	30
0	0
2	14
2	0
11	197
0	173
0	114
0	73
4	60
0	0
4	120
0	121
0	91
0	96
0	86
12	16
0	545
0	505
0	453
3	228
0	498
0	504
2	411
0	466
0	432
0	430
0	296
0	206
0	159
0	140
1	46
0	0
0	172
1	176
0	232
2	64
0	9
0	85
0	178
0	170
1	131
1	0
0	169
0	0
0	0
0	265
0	68
2	106
0	76
0	320
0	61
0	320
7	320
0	68
0	320
0	56
0	321
0	102
0	320
0	187
0	181
0	67
0	76
2	0
0	38
1	47
0	27
0	2
0	16
0	12
0	4
0	5
0	0
0	0
88	15
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	3
0	0
0	0
11	1
263	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
104	32
2	32
0	1
0	1
111	0
0	0
11	0
9	248
57	248
94	440
1	415
0	372
0	3
12	380
5	816
0	815
1	72
0	175
0	107
0	1
0	10
0	14
0	19
0	19
0	19
0	6
0	8
0	0
0	0
1	120
0	118
0	111
0	6
0	6
1	5
1	3
0	0
4	1020
0	1016
66	907
0	161
3	88
0	182
4	241
2	97
23	101
3	102
1	56
0	33
0	59
3	9
0	458
0	520
0	538
0	536
0	538
0	513
0	518
1	524
0	533
0	506
0	126
0	486
0	483
0	483
0	52
0	1
0	116
0	116
0	53
0	33
0	15
0	0
5	4
0	0
0	0
0	0
0	0
0	0
5	2
0	624
0	622
0	388
0	459
0	51
0	305
1	324
1	220
0	56
0	77
0	39
0	30
1	23
0	23
0	0
0	0
0	0
0	1
0	0
0	0
0	0
2	8
0	30
0	0
0	41
1	0
0	91
4	100
4	4
1	5
0	84
2	12
1	47
0	3
0	40
0	17
0	8
0	0
0	0
0	10
0	10
0	9
0	7
0	3
0	10
0	0
0	0
0	24
0	24
0	24
0	24
1	24
0	24
0	19
0	6
0	1
0	0
0	0
0	0
0	252
0	239
8	116
0	11
0	219
0	25
0	9
0	28
0	36
0	31
19	117
0	36
0	29
0	33
0	11
0	0
1	33
0	2
0	4
144	188
2	96
0	7
0	31
0	30
0	2
0	14
0	3
0	3
0	6
0	3
0	5
0	12
0	13
0	2
0	679
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	1
0	33
0	28
0	31
0	31
0	11
0	11
0	21
4	31
0	1
0	31
4	11
8	12
0	283
0	728
5	30
0	10
0	725
0	732
0	544
0	730
0	287
0	701
0	534
0	248
0	278
1	963
0	166
0	140
0	283
0	731
0	727
0	725
0	737
1	730
1	732
3	708
0	733
0	254
0	648
0	220
1	5
0	0
3	0
0	0
0	0
0	0
0	0
0	132
0	1
1	29
0	205
0	202
0	194
0	25
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	51
0	187
0	172
0	161
0	137
0	24
2	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	256
0	249
0	373
0	437
0	445
0	437
0	434
0	351
0	339
0	362
0	435
0	461
0	440
0	364
0	402
0	456
0	377
0	432
0	391
0	394
0	367
0	436
0	423
0	420
0	451
0	422
0	35
1	286
0	298
0	241
0	210
0	178
0	135
0	157
0	126
0	104
0	9
0	0
0	0
167	138
0	128
0	35
0	35
0	4
0	0
0	0
0	0
0	0
2	1
0	1
0	1
0	1
0	1
1	1
0	0
1	22
1	1
0	106
0	816
0	747
0	756
0	780
0	765
0	433
2	781
0	734
0	565
0	524
0	49
7	59
3	55
0	57
0	3
0	3
0	3
0	3
0	2
0	2
0	2
0	2
0	2
6	6
0	0
0	0
0	1
4	29
0	29
1	12
0	12
0	11
0	4
0	0
0	9
0	18
0	16
0	18
0	6
0	17
0	14
0	15
0	3
0	2
0	1
0	5
0	4
0	0
51	9
0	3
0	0
0	3
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
3	2306
29	1956
0	2331
1	2325
1	2321
0	2148
1	13
0	38
0	31
0	34
0	32
0	19
0	3
0	1
0	3
0	0
0	340
0	337
0	347
1	15
18	136
2	16
0	129
0	0
26	223
0	88
0	78
0	124
0	136
0	127
0	107
0	32
1	192
0	110
0	391
0	356
0	387
0	136
0	376
4	63
0	227
0	222
0	121
0	164
0	172
0	149
1	46
10	70
0	72
0	46
0	121
1	98
1	115
0	78
1	44
0	23
2	43
0	18
0	7
457	0
1	23
0	5
0	0
0	0
0	13
0	553
0	70
1	210
11	581
0	44
16	647
0	367
0	304
0	327
0	208
0	118
0	216
1	151
0	415
91	222
0	140
5	149
0	92
4	23
7	64
0	18
0	0
1	0
0	7
6	11
0	1
1	4
0	0
7	0
25	117
0	15
0	14
0	6
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	15
0	14
0	11
3	37
1	4
0	1
0	2
0	1
0	4
0	4
0	2
0	0
0	135
0	134
0	11
0	29
0	50
2	9
1	16
0	0
0	0
0	0
0	2
0	0
0	0
0	74
0	67
68	117
1	70
0	68
0	30
0	24
0	18
0	11
0	9
0	15
0	9
0	9
0	0
0	0
0	0
0	40
0	32
0	476
0	473
0	24
0	461
0	464
0	69
0	21
17	60
0	355
0	468
0	52
0	306
1	226
0	49
0	35
0	34
1	56
0	76
0	33
0	25
0	11
0	24
1	34
0	0
0	126
0	809
0	47
621	808
0	0
1	456
0	456
0	456
0	47
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	8
39	173
0	152
1	23
2	23
7	39
0	0
0	87
0	132
0	256
0	88
0	76
0	190
10	191
0	157
0	42
0	52
0	29
0	142
0	45
0	25
0	19
0	20
1	17
2	2
0	1
0	1
16	9
5	1
0	0
0	2
0	0
0	1
0	20
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	79
0	3
1	146
0	159
0	208
134	250
2	116
0	24
0	6
0	2
0	2
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	86
