UniqueCount	AmbigCount
0	61
0	30
0	18
0	10
0	49
0	33
1	13
0	79
0	75
0	30
0	29
0	36
0	79
0	9
0	79
0	28
0	31
0	74
0	17
0	4
0	28
0	17
0	0
0	0
0	0
0	4
0	6
0	4
0	6
0	4
0	0
0	1
0	2
0	0
0	3
0	3
0	3
0	3
0	2
0	3
0	2
0	2
0	2
0	3
0	3
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	3
0	2
0	3
0	2
248	88
0	83
0	42
0	0
4	4
0	192
1	212
0	214
0	214
0	196
0	212
1	212
0	204
0	196
0	208
1	203
0	211
0	210
0	184
0	190
0	185
0	11
0	157
0	86
2	155
0	22
0	28
0	87
0	49
0	26
2	17
0	6
0	56
1	57
0	54
0	56
0	56
0	57
0	55
0	54
0	4
1	7
1	151
1	157
0	156
0	149
0	156
0	152
0	153
0	153
0	153
0	75
0	21
0	0
0	0
0	2
5	11
3	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	16
1	19
0	66
0	73
1	74
1	58
0	7
0	4
2	7
0	42
0	11
0	4
1	4
0	69
0	67
0	70
0	1
0	2
0	3
0	0
0	0
0	3
0	2
0	4
0	66
0	6
0	3
0	17
0	68
0	2
0	68
0	1
0	67
0	4
0	3
0	23
0	65
0	70
0	2
1	1
4	70
0	0
0	1
0	67
0	69
0	22
0	27
0	3
0	0
0	66
0	1
0	31
0	47
0	1
0	1
0	11
0	60
0	59
0	60
2	3
0	1
0	2
0	2
0	3
0	0
0	718
515	1204
22	1188
0	1167
0	1035
0	957
0	719
0	718
0	0
7	8
6	57
0	2
2	7
5	49
0	2
0	1
0	6
1	2
175	524
0	20
8	495
0	177
2	17
1	1
0	4
0	0
186	0
0	547
2	548
0	516
0	515
5	515
0	518
0	518
0	352
0	38
1	1
0	17
0	0
0	1
6	20
0	2
0	0
0	50
7	21
0	0
0	0
0	0
0	2
0	2
0	34
0	23
0	2
0	45
0	6
0	20
0	25
1	29
0	8
0	0
0	0
0	15
0	17
0	19
5	26
0	16
0	17
0	17
0	12
0	10
0	5
0	11
0	8
0	6
0	9
0	9
1	1
0	6
0	6
0	5
0	7
0	4
0	71
2	114
0	122
0	122
0	121
0	110
0	121
0	121
0	121
0	119
1	121
0	121
0	121
0	121
0	121
0	84
0	105
1	30
0	6
0	14
0	10
0	11
0	8
1	14
0	14
0	6
0	6
0	6
0	0
108	53
1	26
0	17
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	51
0	20
0	19
0	17
1	31
1	17
0	21
0	10
0	521
14	518
0	99
0	85
0	59
125	28
0	28
3	45
1	2
0	41
0	157
0	28
0	31
1	24
0	10
0	132
0	377
0	367
0	283
0	301
0	346
0	349
0	353
0	346
1	195
0	288
0	336
2	366
0	241
2	265
0	88
0	71
6	81
0	46
0	63
0	26
0	52
0	39
0	40
0	29
1	1
0	0
0	0
0	0
0	0
0	0
0	22
4	0
0	45
3	48
1	51
0	46
0	62
0	33
0	33
0	30
0	47
0	45
0	43
0	47
0	45
0	52
0	41
0	21
0	21
0	16
0	15
0	2
0	11
0	13
0	14
0	14
0	14
0	7
0	13
0	14
0	13
0	13
0	13
0	18
0	14
0	7
0	7
0	4
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	1
0	0
0	0
394	84
4	85
0	33
1	0
0	69
0	10
0	69
0	67
0	68
0	3
1	0
1	2
0	2
0	1
0	11
0	0
0	0
2	14
0	0
0	0
0	1
0	0
2	662
2	318
0	832
1	618
6	833
1	421
0	811
0	721
0	435
0	567
0	0
1	0
1	14
0	0
0	7
117	79
5	75
0	50
1	32
0	0
0	145
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	2
0	0
0	0
1	1190
0	1191
0	1133
5	1105
0	53
0	384
2	775
0	72
0	347
0	51
0	104
3	25
0	21
0	26
0	83
0	25
4	82
0	11
0	11
1	8
0	28
3	8
0	0
0	0
0	0
0	0
0	0
0	141
0	0
0	0
0	0
0	0
0	0
0	11550
13	9644
0	10771
0	11156
4	8750
0	3223
0	3638
0	3121
0	2649
1	2208
0	1534
0	1249
1	1275
2	1532
7	1555
0	4
0	0
2	1
0	0
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54	31
1	0
0	3
18	3
0	1
0	0
0	1
0	1
0	0
0	0
0	3
0	2
0	2
0	3
0	2
0	0
89	164
1	153
0	74
21	26
0	14
0	26
0	21
0	0
1	6
0	6
0	6
0	2
0	0
0	0
51	83
2	0
1	123
65	60
0	113
1	3
0	18
0	5
0	4
0	51
0	52
0	5
0	49
0	52
0	7
0	51
0	0
0	52
0	49
0	52
1	30
0	33
0	10
0	5
0	6
1	11
0	2
0	2
0	2
0	28
0	0
0	0
19	0
0	462
0	455
0	188
2	424
0	466
0	26
0	0
0	2
0	0
14	25
1	22
0	10
0	8
0	3
0	0
0	22
42	74
0	64
0	56
0	10
0	0
0	14
0	31
12	41
0	0
0	1
1	0
0	0
0	0
0	5
0	7
3	7
4	383
0	430
0	429
3	46
0	16
0	60
0	54
0	42
0	49
0	15
0	0
0	0
0	0
0	143
0	141
0	291
0	8
0	172
0	171
0	169
0	169
0	290
0	110
0	1
0	7
0	252
0	252
0	252
0	0
0	12
0	9
0	16
0	15
0	47
0	2
0	0
0	8
0	0
0	0
0	10
0	10
0	1
0	2
0	2
0	1
0	396
5	48
213	964
0	226
0	328
1	286
1	433
0	105
1	365
0	145
0	3
0	26
0	18
0	49
0	10
0	1
4	66
1	1
1	39
0	29
0	40
2	0
296	155
1	52
16	95
0	24
0	13
67	22
0	22
0	0
0	0
0	0
44	113
0	7
0	12
0	90
0	6
0	57
0	14
0	13
0	0
2	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	283
0	1052
1	477
0	466
0	585
0	182
0	314
1	374
0	1334
0	518
0	334
0	827
0	515
0	393
0	438
0	494
0	340
0	479
0	103
0	303
0	274
0	272
0	185
0	169
0	146
0	80
0	28
0	181
0	318
0	219
0	121
1	44
0	40
0	134
0	15
0	15
0	7
0	7
0	1
0	5
0	5
0	5
0	5
0	5
0	5
0	2
0	1
0	4
0	3
0	3
0	1
0	0
0	0
0	1
0	0
3	113
116	364
0	77
0	109
0	235
0	108
0	415
0	438
3	182
0	23
0	42
0	57
0	34
0	18
1	15
0	41
0	41
0	5
3	1
1	2
0	214
1	217
0	498
0	510
0	508
1	497
0	501
1	237
0	41
0	44
0	36
3	31
0	16
0	143
0	77
0	11
0	0
0	1
0	0
0	0
0	0
0	0
0	0
86	39
0	29
0	13
5	10
0	1
0	0
0	0
1	1
0	0
0	0
0	1
2	5
1	5
0	109
6	113
0	38
0	31
0	11
1	6
1	77
0	27
0	94
0	94
0	39
0	36
0	80
0	31
1	17
0	87
3	256
0	253
0	255
0	220
0	218
9	231
0	207
0	205
0	159
0	142
0	59
1	27
0	4
0	8
37	21
0	114
1	58
0	58
1	7
0	126
0	78
0	124
0	98
0	64
0	91
0	61
0	73
0	31
0	25
0	5
0	5
0	3
0	5
0	5
0	5
0	3
0	4
0	3
0	70
0	62
0	62
0	69
0	15
0	19
0	19
0	18
0	16
0	17
0	10
0	9
0	8
0	8
0	7
2	5
0	7
0	2
0	0
0	179
0	182
5	11
3	102
0	89
0	25
0	25
0	28
1	14
1	7
0	0
0	0
0	2
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	0
0	4
0	4
0	0
0	0
92	244
4	243
0	169
2	81
154	461
0	106
0	123
0	71
0	107
0	50
0	192
0	0
1	999
0	999
0	1014
3	324
1	1035
0	545
0	103
0	96
0	123
0	994
0	1033
0	981
2	229
0	967
0	923
0	993
0	50
0	1011
0	40
0	92
0	1013
0	1015
0	1042
0	1016
0	1015
0	1029
0	94
0	929
0	78
0	826
2	783
2	558
0	509
0	0
0	52
35	101
1	86
0	71
0	14
1	56
0	29
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1083
0	92
2	1055
0	51
0	0
0	0
0	0
0	152
0	152
0	1
0	2
0	116
0	52
0	51
0	19
0	4
0	2
0	57
0	58
0	30
0	0
0	2
0	2
0	30
0	2
0	5
0	2
0	2
0	0
0	0
0	0
84	67
4	20
0	53
0	7
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	137
0	2
0	10
0	137
0	24
0	4
0	1
1	154
0	154
0	4
0	9
0	9
0	8
0	4
0	3
0	1
0	35
0	34
1	35
0	28
1	75
0	12
0	75
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
1	10
0	9
1	6
0	0
0	3
0	106
0	104
0	42
1	101
0	102
1	94
0	0
0	0
0	0
0	0
0	11
0	11
0	11
0	0
0	10
0	0
0	13
0	13
0	5
0	7
0	0
1	19
0	10
0	7
2	3
0	3
0	4
0	0
2	0
0	3
0	4
0	0
0	0
0	0
1	15
0	0
2	9
0	4
599	294
0	294
0	31
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	61
0	63
1	46
0	53
0	26
0	40
0	20
0	26
0	21
0	14
0	9
1	29
1	77
0	79
0	32
0	80
1	29
0	2
0	2
0	8
0	3
0	0
1	0
45	12
3	7
0	428
0	0
0	0
0	264
0	264
0	265
0	19
0	7
0	45
0	8
0	0
0	52
0	0
0	340
2	337
0	34
0	322
0	94
1	0
0	0
0	9
2	4
0	0
0	0
0	1
0	0
0	0
0	6
0	6
0	5
0	5
0	85
0	3
0	4
0	2
0	2
0	84
0	4
0	58
0	57
0	4
1	5
3	221
0	264
0	159
0	141
13	2
0	28
0	230
1	232
0	8
0	8
0	168
0	11
0	0
0	17
0	18
0	100
1	82
0	95
0	25
2	6
0	12
0	7
2	8
0	11
0	19
0	18
0	13
0	29
0	27
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
458	343
0	47
0	153
0	143
3	1
1	0
0	0
0	24
3	24
0	10
0	5
0	2
0	4
0	0
0	0
0	0
12	9
4	0
0	0
0	203
65	36
0	23
0	23
0	27
0	23
0	238
9	898
0	147
1	902
0	43
0	160
0	226
7	898
0	178
0	125
0	0
0	187
0	0
0	0
0	0
0	0
0	45
0	87
0	170
1	5
0	160
0	37
0	25
0	152
0	75
1	165
0	43
0	15
0	0
3	19
0	8
2	10
0	0
0	0
0	8
0	1
0	2
0	3
0	1
0	0
0	0
0	0
21	446
0	279
4	8
0	36
9	30
41	11
0	0
0	29
0	44
0	46
3	59
6	33
0	14
0	10
3	42
0	6
3	12
0	1
1	3
0	228
2	4
5	2
0	0
0	0
0	1
1	12
21	48
0	38
0	22
0	13
0	5
5	7
0	5
0	5
4	4
0	3
1	7
1	8
0	0
0	0
0	5
0	10
0	9
0	2
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
1	3
0	2
0	1
0	1
0	3
0	3
0	1
0	3
0	1
0	0
0	0
0	40
0	42
1	37
2	14
0	11
0	8
0	0
0	8
1	373
0	411
0	409
2	167
0	116
0	73
3	79
1	38
0	15
0	38
3	94
0	49
0	47
0	42
0	16
0	393
0	393
0	420
0	77
0	77
0	270
1	218
0	91
0	4
0	2
0	6
0	2
9	4
0	3
0	1
56	111
2	8
0	102
14	99
114	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	20
248	458
0	109
0	329
1	0
0	37
1	36
0	1
0	33
0	29
0	23
0	3
0	3
0	8
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	24
0	12
0	24
0	3
0	0
0	0
0	0
72	19
0	0
0	0
0	0
0	0
0	0
0	0
0	139
0	246
0	228
0	119
0	15
0	29
0	0
0	0
134	37
0	16
1	35
0	12
1	37
82	446
0	187
7	27
0	17
0	9
0	38
0	9
0	20
1	8
0	50
1	104
0	156
0	20
0	7
0	83
0	2
1	3
0	0
0	273
0	263
0	258
0	146
0	157
0	154
0	240
0	247
0	260
0	259
0	254
0	248
0	259
1	118
0	257
0	222
0	46
0	182
0	20
0	52
0	14
2	34
0	18
0	16
0	10
0	26
0	21
317	147
1	48
0	81
3	0
2	10
0	32
0	1
3	14
2	0
22	223
0	191
0	118
0	82
0	66
0	0
2	121
0	122
0	101
0	105
0	90
7	20
0	519
0	480
0	429
1	202
0	448
0	468
0	391
0	443
0	421
0	421
0	277
0	193
0	135
0	134
2	40
0	0
0	263
1	253
0	345
0	109
0	15
0	98
2	269
0	264
1	222
1	0
0	252
0	0
0	0
0	295
0	82
0	114
0	97
0	364
0	79
0	364
5	364
0	82
0	364
0	64
0	364
0	113
0	364
0	266
0	250
0	82
2	80
4	0
3	65
0	73
0	30
0	4
0	34
0	21
1	3
0	18
0	0
0	0
83	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
1	4
0	0
0	0
13	2
374	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	18
1	18
0	1
0	1
157	0
0	0
17	0
1	45
11	45
58	284
0	270
0	242
0	1
15	261
8	856
0	850
0	78
0	188
0	106
0	2
0	9
0	12
0	18
0	17
0	18
0	7
0	6
0	0
0	0
0	101
0	100
0	94
0	4
0	7
3	7
2	1
0	0
0	747
0	741
66	631
0	91
2	55
0	186
2	229
1	101
26	113
0	113
2	48
0	20
0	61
0	5
0	514
0	607
0	622
0	614
1	613
0	599
0	601
0	604
0	610
0	589
0	136
0	557
0	559
0	555
0	61
1	0
0	167
0	167
0	80
0	51
0	28
0	0
12	3
0	0
0	0
0	0
0	0
0	0
2	4
0	546
0	543
0	333
0	400
0	46
0	253
0	262
0	186
0	42
0	66
0	39
0	37
0	27
0	27
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	3
0	34
0	0
0	29
0	0
0	68
4	80
2	5
0	2
0	63
1	11
0	32
0	1
0	28
0	14
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	20
0	21
0	21
0	21
0	14
0	6
0	2
0	0
0	0
0	0
0	314
0	293
8	114
0	18
1	273
0	36
0	14
0	27
0	48
0	43
19	167
0	54
0	34
0	42
0	12
0	0
1	25
0	3
0	5
162	136
0	81
0	2
0	20
0	25
0	4
0	9
0	6
0	1
0	2
0	1
0	2
0	4
0	2
0	2
0	778
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	5
0	1
0	1
0	1
0	18
0	15
0	14
0	13
0	6
0	5
0	12
0	13
0	2
0	13
1	5
1	12
0	309
0	677
1	13
0	3
0	677
0	682
0	538
0	683
0	312
0	651
0	524
0	250
0	295
1	855
0	188
0	155
0	310
0	684
0	677
0	677
1	687
0	677
1	687
0	655
0	684
0	265
0	575
0	216
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	157
0	0
0	58
0	238
0	238
0	225
0	45
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	64
0	190
0	182
1	159
0	137
0	39
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	309
0	301
0	449
0	537
0	528
0	538
0	535
0	407
0	390
0	442
0	525
0	543
0	522
0	439
0	488
0	526
0	450
0	523
0	453
0	455
0	419
0	518
0	506
0	504
0	538
0	520
0	42
0	354
0	371
0	277
1	246
0	216
0	160
0	188
0	130
0	123
0	4
0	0
0	0
142	126
0	117
0	37
0	37
0	6
0	0
0	0
0	0
0	0
1	1
0	3
0	5
0	4
0	5
3	5
0	0
0	16
2	0
0	140
0	1073
1	973
0	978
0	1044
0	1034
0	509
9	1045
0	998
0	702
0	740
0	64
1	50
3	48
0	50
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
5	3
0	1
0	0
0	1
7	36
3	35
1	12
0	9
0	9
0	3
0	0
0	15
0	24
0	23
0	23
0	18
0	20
0	13
0	13
0	5
0	3
0	2
0	5
0	3
0	1
91	10
0	5
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
6	2615
24	2218
0	2646
2	2631
0	2625
0	2455
0	15
0	44
0	38
0	38
0	31
0	16
0	0
0	0
0	0
0	0
1	411
0	411
0	420
0	19
18	145
2	21
0	138
0	0
38	293
0	107
0	101
0	167
0	173
0	171
0	138
2	39
0	250
0	150
0	335
0	309
0	322
0	127
0	323
1	48
0	175
0	183
0	98
0	130
0	137
0	113
0	40
4	54
0	67
1	32
0	124
1	102
0	116
0	80
1	32
0	28
1	46
0	16
0	7
408	0
1	28
0	7
0	0
0	0
0	10
0	898
0	98
0	337
35	939
0	59
46	998
0	547
0	465
3	507
1	351
0	187
1	338
0	228
0	668
182	375
0	239
10	222
0	125
1	39
6	120
2	36
0	0
2	0
0	7
5	15
0	0
1	8
0	0
7	0
25	84
0	14
0	13
0	6
1	6
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	18
0	18
1	35
0	6
0	1
0	3
0	4
0	7
0	3
0	2
0	0
0	119
0	117
0	11
0	35
0	52
1	9
0	12
0	0
0	0
0	0
0	4
0	0
0	0
2	78
0	76
45	126
0	73
0	77
0	25
0	22
0	17
0	13
0	14
0	18
1	10
0	10
0	0
0	0
0	0
0	53
0	48
0	443
0	439
0	33
0	434
0	432
0	85
1	33
15	75
0	372
1	438
0	65
0	326
0	245
0	58
0	43
0	37
3	64
0	88
0	38
1	34
0	9
0	20
1	35
0	0
0	128
0	725
0	47
487	721
0	0
1	305
0	305
0	305
0	49
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
28	162
0	143
0	21
0	21
6	25
0	0
0	59
0	121
0	184
0	71
0	54
0	156
1	148
0	101
0	30
0	42
0	14
0	102
0	35
1	30
0	22
0	21
0	15
0	1
0	2
0	2
7	4
3	1
0	0
0	3
0	0
0	2
0	8
0	2
0	8
0	0
0	2
0	2
0	2
0	2
0	2
0	152
0	3
1	136
0	133
0	190
128	226
2	114
0	28
0	3
0	1
0	2
0	1
0	2
